,AUD,BRL,CAD,CHF,CZK,EUR,GBP,HUF,IDR,INR,JPY,KRW,MXN,NOK,NZD,PHP,PLN,SEK,SGD,THB,TRY,ZAR,CLP,COP,PEN
2023-11-10,1.5721,4.9217,1.381,0.90199,22.957,0.93607,0.81845,353.3,15693,83.29,151.43,1318.75,17.8229,11.1135,1.6961,55.864,4.1414,10.8855,1.3596,35.94,28.564,18.7494,911.63,4023.84,3.8137
2023-11-13,1.5691,4.9296,1.3828,0.90497,23.037,0.93721,0.81682,353.51,15700,83.26,151.79,1324.95,17.6963,11.1312,1.7003,56.084,4.15,10.881,1.3608,35.995,28.589,18.746,922.46,4023.84,3.8111
2023-11-14,1.5684,4.8908,1.3831,0.90153,22.894,0.93249,0.81341,352.12,15704,83.18,151.69,1325.75,17.5642,11.1386,1.7037,56.01,4.1226,10.8669,1.3607,36.055,28.637,18.7141,889.75,3959.17,3.7669
2023-11-15,1.5318,4.861,1.3668,0.88701,22.549,0.92013,0.80225,347.17,15482,83.08,150.34,1297.85,17.337,10.8079,1.6549,55.71,4.0458,10.5364,1.3475,35.48,28.668,18.1383,885.75,4036.96,3.772
2023-11-16,1.5426,4.8579,1.3726,0.88958,22.533,0.92174,0.80671,346.85,15579,83.24,151.21,1293.55,17.2767,10.8466,1.6721,55.71,4.0308,10.5907,1.3489,35.48,28.672,18.3167,882.72,4084.35,3.7692
2023-11-17,1.5369,4.87,1.3712,0.88696,22.499,0.91979,0.80385,347.45,15376,83.25,149.27,1292.31,17.204,10.8637,1.6704,55.57,4.0259,10.5602,1.3438,35.015,28.695,18.3273,882.05,4067.07,3.7714
2023-11-20,1.5253,4.8832,1.3721,0.88443,22.457,0.91508,0.80189,346.72,15448,83.37,148.35,1292.61,17.166,10.7247,1.6592,55.36,3.998,10.4566,1.3398,35.225,28.764,18.4334,876.43,4019.71,3.7385
2023-11-21,1.5201,4.8794,1.3719,0.88298,22.372,0.91283,0.79713,346.13,15499,83.29,147.52,1290.66,17.132,10.6527,1.6455,55.43,3.9822,10.4099,1.3362,35.185,28.804,18.3843,868.05,4067.23,3.7421
2023-11-22,1.5231,4.8943,1.371,0.88351,22.436,0.91651,0.79764,348.82,15602,83.31,148.7,1299.7,17.1773,10.725,1.6557,55.63,3.9983,10.439,1.3401,35.175,28.829,18.606,871.35,4063.96,3.7427
2023-11-23,1.526,4.8961,1.3706,0.88477,22.355,0.91743,0.79761,348.33,15550,83.32,149.52,1301.7,17.1646,10.744,1.6561,55.38,4.005,10.494,1.3411,35.27,28.765,18.8275,873.38,4062.77,3.7346
2023-11-24,1.5226,4.885,1.3682,0.88311,22.358,0.91609,0.79533,348.0,15570,83.4,149.6,1305.98,17.1273,10.7498,1.6482,55.43,3.9976,10.4791,1.3412,35.445,28.881,18.8998,867.0,4036.42,3.7324
2023-11-27,1.5136,4.8874,1.3633,0.88028,22.248,0.91316,0.79144,346.98,15482,83.34,148.72,1299.07,17.0541,10.6693,1.6396,55.514,3.9805,10.4292,1.337,35.055,28.908,18.6367,870.5,3970.97,3.7199
2023-11-28,1.5131,4.8948,1.3597,0.8809,22.253,0.91333,0.79295,346.93,15486,83.35,148.63,1296.82,17.1792,10.701,1.6422,55.435,3.9705,10.442,1.3362,34.92,28.933,18.7076,867.03,3947.46,3.7296
2023-11-29,1.5099,4.8962,1.3582,0.87647,22.085,0.91033,0.78766,343.54,15439,83.32,147.58,1290.91,17.1839,10.6477,1.6243,55.38,3.9467,10.3464,1.3317,34.8,28.915,18.5162,868.04,3997.95,3.7329
2023-11-30,1.5133,4.9386,1.3604,0.87476,22.223,0.91483,0.79012,348.32,15535,83.35,147.46,1297.94,17.4033,10.7218,1.6249,55.46,3.9786,10.4572,1.3358,35.215,28.857,18.818,871.35,4034.52,3.736
2023-12-01,1.5125,4.923,1.355,0.87632,22.373,0.91954,0.79122,349.15,15485,83.32,148.17,1306.42,17.3014,10.7568,1.6219,55.404,3.9936,10.4566,1.338,35.14,28.915,18.697,852.63,3965.47,3.7353
2023-12-04,1.5045,4.8928,1.3541,0.87192,22.446,0.92013,0.78938,348.99,15477,83.38,146.73,1304.66,17.2652,10.7453,1.6153,55.325,3.9927,10.4168,1.3356,34.997,28.89,18.7367,866.65,4017.46,3.7442
2023-12-05,1.5246,4.9585,1.359,0.87418,22.528,0.92447,0.79248,350.65,15476,83.38,147.11,1314.76,17.4848,10.8963,1.6305,55.313,3.996,10.4553,1.3393,35.253,28.929,18.9258,876.9,3997.17,3.7558
2023-12-06,1.5208,4.9169,1.3561,0.87484,22.578,0.92782,0.7943,353.1,15524,83.35,147.24,1315.54,17.3279,10.9445,1.6245,55.31,4.027,10.4904,1.3409,35.16,28.94,18.9646,870.65,4007.93,3.7537
2023-12-07,1.5233,4.8848,1.3607,0.87698,22.613,0.92842,0.79612,354.08,15540,83.36,145.0,1319.3,17.3197,10.9122,1.6297,55.305,4.0213,10.45,1.3403,35.21,28.932,18.7596,870.3,3984.93,3.754
2023-12-08,1.515,4.9117,1.3572,0.87575,22.598,0.9279,0.79512,354.37,15514,83.41,144.32,1310.97,17.4374,10.8815,1.6268,55.45,4.0195,10.4278,1.3386,35.35,28.982,18.8977,866.8,3982.15,3.7539
2023-12-11,1.5264,4.9427,1.3581,0.8811,22.652,0.92963,0.79557,355.02,15672,83.37,146.45,1320.73,17.4137,10.965,1.6369,55.58,4.0256,10.502,1.3437,35.7,28.992,19.0983,880.83,3959.46,3.7728
2023-12-12,1.5178,4.9359,1.3565,0.87403,22.603,0.92558,0.79534,353.39,15582,83.38,145.17,1309.89,17.3472,10.9015,1.6265,55.63,4.0164,10.442,1.3402,35.675,29.041,18.9097,874.25,3986.6,3.7764
2023-12-13,1.5252,4.9698,1.3576,0.87624,22.69,0.92704,0.79837,353.11,15632,83.4,145.67,1319.05,17.3236,10.9623,1.64,56.08,4.0104,10.4543,1.3433,35.795,29.053,19.085,870.0,3967.46,3.7852
2023-12-14,1.4917,4.8859,1.3442,0.86913,22.354,0.91583,0.78721,347.5,15499,83.33,141.77,1293.76,17.3094,10.5486,1.6121,55.73,3.9494,10.239,1.3304,34.935,29.002,18.5631,864.78,3966.14,3.7657
2023-12-15,1.4913,4.9411,1.3387,0.8668,22.362,0.91358,0.78415,349.47,15556,83.08,141.74,1300.26,17.2978,10.46,1.609,55.76,3.9366,10.2435,1.3302,34.825,29.048,18.2533,866.45,3942.46,3.7604
2023-12-18,1.4861,4.94,1.3358,0.86829,22.479,0.91592,0.7901,353.09,15493,83.16,142.84,1300.42,17.2612,10.3943,1.6041,55.84,3.9797,10.2079,1.3317,35.005,29.061,18.5318,870.9,3931.46,3.744
2023-12-19,1.4845,4.8691,1.3385,0.86389,22.373,0.91224,0.7854,349.37,15506,83.18,144.32,1304.71,17.096,10.3681,1.601,55.96,3.9567,10.1943,1.3309,34.953,29.094,18.4793,861.18,3943.46,3.7109
2023-12-20,1.479,4.8691,1.3349,0.8644,22.421,0.91374,0.79089,352.0,15528,83.21,143.57,1302.65,17.0748,10.3157,1.5918,55.73,3.9668,10.169,1.3306,34.952,29.133,18.3763,871.7,3939.96,3.704
2023-12-21,1.4789,4.8883,1.3355,0.85878,22.29,0.9105,0.79036,348.17,15468,83.25,142.76,1302.96,17.065,10.3023,1.5966,55.52,3.9518,10.1056,1.3291,34.85,29.157,18.3338,878.0,3944.6,3.711
2023-12-22,1.4694,4.8647,1.328,0.8543,22.307,0.90719,0.78617,346.48,15450,83.13,142.12,1297.33,16.9604,10.2245,1.588,55.4,3.939,10.0296,1.3239,34.55,29.215,18.4224,887.8,3907.05,3.711
2023-12-27,1.4614,4.8291,1.3206,0.85296,22.298,0.90375,0.78473,344.9,15418,83.32,142.62,1294.78,16.9383,10.1541,1.58,55.688,3.914,10.0009,1.322,34.43,29.403,18.4627,881.55,3828.46,3.6912
2023-12-28,1.4618,4.8353,1.3225,0.83696,22.237,0.89977,0.78334,344.7,15419,83.18,140.88,1285.84,16.8946,10.1336,1.5778,55.425,3.9009,9.9318,1.3175,34.19,29.467,18.5352,884.03,3872.71,3.7016
2023-12-29,1.4718,4.8523,1.3251,0.83801,22.375,0.90498,0.78647,346.43,15457,83.17,141.48,1297.43,16.944,10.1724,1.5841,55.46,3.9271,10.0416,1.3205,34.365,29.55,18.4145,877.8,3872.52,3.7109
2024-01-02,1.4738,4.8888,1.3294,0.84931,22.533,0.91274,0.79085,348.76,15524,83.32,142.1,1313.23,17.058,10.2971,1.5947,55.66,3.9894,10.1812,1.3265,34.285,29.726,18.5889,883.78,3894.85,3.7109
2024-01-03,1.4869,4.9326,1.3347,0.85374,22.598,0.91583,0.79192,348.7,15564,83.3,143.02,1311.73,17.097,10.3672,1.6041,55.59,3.9965,10.2496,1.3282,34.45,29.781,18.8048,879.6,3910.79,3.7333
2024-01-04,1.4864,4.9083,1.3332,0.85027,22.507,0.91299,0.78771,345.89,15515,83.24,144.17,1309.46,16.993,10.3027,1.6003,55.54,3.9679,10.2168,1.328,34.465,29.772,18.6497,888.48,3927.57,3.7405
2024-01-05,1.4959,4.9193,1.3369,0.8534,22.54,0.91567,0.7894,346.33,15536,83.15,145.2,1318.23,17.0375,10.3553,1.6083,55.585,3.9894,10.2875,1.3311,34.79,29.841,18.8179,889.0,3886.43,3.715
2024-01-08,1.4963,4.8974,1.3385,0.85036,22.372,0.91358,0.78705,345.01,15528,83.11,144.52,1320.06,16.8995,10.38,1.6085,55.65,3.9709,10.2407,1.3311,35.025,29.894,18.7265,905.0,3882.96,3.713
2024-01-09,1.4935,4.888,1.3357,0.85128,22.481,0.91408,0.78554,346.28,15545,83.11,144.09,1318.67,16.866,10.3364,1.602,56.04,3.9715,10.2482,1.3306,34.965,29.939,18.6819,920.0,3937.55,3.7057
2024-01-10,1.4922,4.8884,1.3383,0.85291,22.439,0.91358,0.78589,345.65,15560,83.03,145.29,1318.99,16.991,10.3156,1.6049,56.27,3.9658,10.2293,1.3314,35.025,29.974,18.6497,916.5,3940.46,3.7
2024-01-11,1.4899,4.879,1.3359,0.84991,22.444,0.91017,0.78406,344.8,15550,83.02,145.36,1314.64,16.9917,10.3106,1.5998,55.99,3.9583,10.1911,1.3288,34.995,29.997,18.5974,910.5,3913.61,3.6992
2024-01-12,1.4965,4.872,1.3374,0.85451,22.564,0.91391,0.78551,346.69,15570,82.93,145.47,1314.87,16.901,10.3057,1.6041,55.833,3.9872,10.2906,1.3328,35.1,30.095,18.6812,908.5,3915.38,3.6935
2024-01-15,1.5029,4.8728,1.3426,0.85436,22.58,0.91366,0.78643,346.9,15561,82.87,145.88,1322.02,16.8935,10.3371,1.6153,55.8,3.9858,10.3042,1.334,34.968,30.1,18.667,,3902.6,3.6949
2024-01-16,1.5148,4.8873,1.3473,0.86023,22.707,0.91895,0.79101,348.61,15609,83.09,146.7,1337.0,17.0364,10.4149,1.6248,56.0,4.0314,10.4039,1.3407,35.4,30.107,18.8872,,3947.46,3.7163
2024-01-17,1.5254,4.9345,1.3516,0.86476,22.759,0.91937,0.78899,350.15,15630,83.14,147.7,1345.14,17.2891,10.5116,1.6345,55.915,4.0446,10.4739,1.3437,35.51,30.137,19.0613,921.25,3956.46,3.7403
2024-01-18,1.5245,4.9242,1.35,0.86731,22.744,0.91954,0.78872,351.26,15610,83.15,147.94,1338.67,17.1825,10.5251,1.637,55.84,4.0451,10.4497,1.3443,35.595,30.148,18.9398,922.0,3911.46,3.7385
2024-01-19,1.5156,4.909,1.3462,0.86883,22.791,0.91853,0.78833,350.45,15608,83.08,148.04,1333.69,17.13,10.4804,1.6348,55.99,4.0064,10.4528,1.341,35.46,30.193,19.0034,910.6,3908.3,3.7397
2024-01-22,1.517,4.9346,1.3425,0.8685,22.735,0.91827,0.78581,352.32,15680,83.13,147.8,1339.02,17.0704,10.506,1.6345,56.265,4.0073,10.4265,1.3412,35.635,30.242,19.1781,909.25,3909.35,3.7392
2024-01-23,1.517,4.9651,1.3473,0.86884,22.833,0.91979,0.78636,354.26,15711,83.12,147.98,1337.65,17.2506,10.5131,1.6408,56.2,4.0315,10.4369,1.34,35.713,30.28,19.0416,913.5,3950.79,3.7533
2024-01-24,1.5149,4.914,1.3452,0.86337,22.729,0.91701,0.78444,353.44,15687,83.11,147.14,1332.57,17.1973,10.4681,1.6309,56.27,4.0096,10.4159,1.3375,35.585,30.167,18.8326,910.0,3915.18,3.7578
2024-01-25,1.5181,4.9265,1.3508,0.86478,22.727,0.91802,0.78526,353.6,15851,83.13,147.63,1336.87,17.2265,10.4567,1.6345,56.51,4.0177,10.4195,1.3395,35.735,30.285,18.8938,909.0,3935.16,3.7617
2024-01-26,1.5162,4.909,1.3437,0.86432,22.765,0.91988,0.78528,355.95,15759,83.13,147.75,1334.82,17.1633,10.4245,1.6375,56.37,4.0268,10.4133,1.3403,35.58,30.304,18.7894,920.0,3902.07,3.7868
2024-01-29,1.5151,4.9094,1.3436,0.86288,22.92,0.92396,0.78767,360.37,15825,83.16,147.95,1335.67,17.1478,10.4453,1.635,56.41,4.034,10.4927,1.3412,35.56,30.353,18.7582,930.0,3927.0,3.786
2024-01-30,1.5178,4.9509,1.3428,0.86345,22.894,0.922,0.78949,357.03,15778,83.13,147.49,1330.14,17.2164,10.4539,1.6339,56.4,4.0216,10.4159,1.34,35.39,30.36,18.8945,934.25,3910.57,3.8115
2024-01-31,1.5196,4.9598,1.3434,0.8626,22.969,0.92276,0.78836,355.17,15757,83.05,147.82,1333.05,17.1465,10.4743,1.6338,56.31,3.9983,10.3979,1.3396,35.49,30.357,18.7543,931.5,3895.43,3.8014
2024-02-01,1.5345,4.9545,1.3449,0.86333,23.016,0.92473,0.78928,354.49,15767,82.98,146.99,1333.85,17.218,10.5109,1.642,56.08,4.0108,10.4822,1.3408,35.51,30.366,18.7109,931.4,3890.71,3.803
2024-02-02,1.5132,4.9133,1.3375,0.85592,22.857,0.91886,0.78345,352.6,15633,82.91,146.63,1323.81,17.0522,10.4631,1.6239,55.89,3.9672,10.3538,1.3354,35.23,30.455,18.6502,948.0,3937.34,3.8324
2024-02-05,1.5412,4.9966,1.35,0.86981,23.27,0.93058,0.79653,358.55,15760,83.05,148.63,1334.53,17.1953,10.6691,1.6522,56.363,4.0334,10.5844,1.3469,35.82,30.552,19.0052,954.5,3948.46,3.8582
2024-02-06,1.5373,4.9688,1.3521,0.87182,23.201,0.93084,0.79549,360.09,15740,83.05,148.52,1328.08,17.053,10.6655,1.6488,56.2,4.0457,10.5953,1.3449,35.62,30.561,18.9212,948.2,3953.52,3.8564
2024-02-07,1.5316,4.9592,1.3457,0.87166,23.185,0.92799,0.79162,360.2,15659,82.98,148.21,1326.95,17.0584,10.5568,1.6353,55.96,4.0324,10.4607,1.343,35.62,30.599,18.9022,952.45,3950.46,3.8667
2024-02-08,1.5402,4.9773,1.3483,0.8746,23.196,0.92954,0.79362,359.76,15656,82.99,149.24,1332.04,17.0828,10.6079,1.6423,55.91,4.0319,10.4764,1.3468,35.9,30.604,18.9561,965.5,3942.2,3.8507
2024-02-09,1.5357,4.9793,1.3448,0.8756,23.368,0.92833,0.79317,360.17,15637,83.03,149.46,1332.39,17.1229,10.5821,1.6295,55.9,4.011,10.473,1.3464,35.945,30.683,19.0169,970.25,3912.55,3.8688
2024-02-12,1.5321,4.9537,1.3463,0.87534,23.408,0.92825,0.79264,359.51,15588,83.01,148.99,1328.82,17.0522,10.5078,1.6307,55.983,4.0098,10.4261,1.3445,35.85,30.704,18.9975,971.4,3907.63,3.8647
2024-02-13,1.5312,4.9537,1.3445,0.87844,23.427,0.92653,0.78846,358.57,15612,83.0,149.33,1329.23,17.0733,10.4716,1.634,55.96,4.0024,10.4243,1.3444,35.69,30.724,18.8252,969.3,3927.72,3.8839
2024-02-14,1.5421,4.9537,1.3543,0.88612,23.661,0.93345,0.79584,362.86,15604,83.04,150.55,1333.34,17.1342,10.5829,1.6435,56.16,4.0526,10.5598,1.3489,36.18,30.75,19.0404,956.5,3917.3,3.8721
2024-02-15,1.5382,4.9708,1.3541,0.88281,23.658,0.93084,0.79712,362.19,15606,83.05,150.11,1330.49,17.0867,10.5753,1.6406,55.94,4.0436,10.4789,1.3471,36.144,30.741,19.0236,968.75,3906.71,3.8665
2024-02-16,1.5339,4.9732,1.3483,0.88141,23.644,0.92868,0.79499,361.38,15636,83.01,150.33,1332.74,17.0446,10.5456,1.6389,55.96,4.0305,10.462,1.3466,36.06,30.827,18.8874,969.4,3906.46,3.8236
2024-02-19,1.5292,4.9585,1.3476,0.88085,23.622,0.92799,0.79295,360.43,15646,83.02,149.95,1335.25,17.047,10.4904,1.6273,56.06,4.0149,10.4278,1.3459,36.03,30.869,18.9597,,3915.46,3.7955
2024-02-20,1.5235,4.9547,1.3481,0.88187,23.541,0.92575,0.793,359.45,15660,82.95,150.14,1333.79,17.0146,10.4865,1.6194,56.06,4.0037,10.3856,1.3447,36.05,30.904,18.9474,962.6,3925.29,3.7788
2024-02-21,1.5252,4.9267,1.3524,0.87982,23.48,0.92515,0.79211,358.94,15626,82.92,149.99,1333.86,17.0579,10.4862,1.6171,55.953,3.9934,10.3687,1.3437,35.84,31.007,18.8223,969.8,3919.46,3.796
2024-02-22,1.523,4.9335,1.348,0.87929,23.339,0.92217,0.78961,356.77,15588,82.88,150.42,1326.79,17.0666,10.4722,1.6135,55.73,3.9799,10.3043,1.3419,35.91,30.993,19.0603,978.35,3929.46,3.8084
2024-02-23,1.5199,4.9687,1.3464,0.8789,23.402,0.92302,0.78771,358.57,15606,82.91,150.37,1330.03,17.0841,10.5123,1.6102,55.9,3.9799,10.2958,1.3433,36.01,31.091,19.2607,981.0,3961.46,3.7961
2024-02-26,1.526,4.9863,1.3522,0.87965,23.375,0.92149,0.78783,358.95,15631,82.88,150.55,1331.05,17.0911,10.5312,1.6181,56.095,3.9673,10.2907,1.3437,35.86,31.122,19.3052,985.4,3954.96,3.7983
2024-02-27,1.5259,4.9691,1.3495,0.87915,23.335,0.92115,0.78869,359.43,15637,82.89,150.18,1331.35,17.0616,10.5297,1.6213,56.1,3.975,10.2989,1.3434,35.862,31.147,19.1341,981.0,3927.46,3.7883
2024-02-28,1.5395,4.9498,1.3591,0.88083,23.457,0.92524,0.79152,362.65,15713,82.9,150.69,1337.3,17.0985,10.6102,1.6403,56.28,3.9753,10.3553,1.3466,35.99,31.189,19.2321,978.0,3924.5,3.7945
2024-02-29,1.5411,4.993,1.3596,0.88066,23.428,0.9237,0.7912,363.46,15738,82.9,150.13,1336.99,17.0856,10.6152,1.6448,56.215,3.9911,10.3593,1.3458,35.94,31.228,19.3063,967.0,3920.47,3.778
2024-03-01,1.5386,4.9622,1.3575,0.88616,23.428,0.92481,0.79153,363.68,15722,82.87,150.58,1335.62,17.0239,10.5826,1.6428,56.11,3.9933,10.3531,1.3468,35.96,31.346,19.1769,968.5,3940.85,3.7692
2024-03-04,1.5342,4.9528,1.3571,0.88549,23.378,0.922,0.78907,364.42,15738,82.92,150.49,1332.23,17.0124,10.5408,1.6401,55.987,3.9849,10.3655,1.3434,35.84,31.527,19.0282,973.7,3942.22,3.7643
2024-03-05,1.5401,4.951,1.3593,0.8857,23.369,0.92174,0.78849,364.78,15743,82.91,150.25,1334.67,16.9531,10.577,1.645,55.975,3.9864,10.3975,1.3437,35.82,31.659,18.975,980.1,3931.69,3.7684
2024-03-06,1.5327,4.943,1.3583,0.88459,23.321,0.91962,0.78626,361.37,15698,82.82,149.6,1333.83,16.8781,10.5463,1.638,55.85,3.956,10.3508,1.3406,35.7,31.743,18.8882,985.0,3921.65,3.7266
2024-03-07,1.5145,4.9413,1.3497,0.87903,23.276,0.91785,0.78426,362.95,15638,82.72,147.86,1327.83,16.8623,10.458,1.6235,55.8,3.9486,10.2748,1.3354,35.58,31.843,18.7811,980.5,3914.27,3.7202
2024-03-08,1.5065,4.9653,1.3448,0.87706,23.15,0.91475,0.77907,360.46,15531,82.73,147.26,1318.98,16.8571,10.3728,1.6167,55.58,3.9394,10.2122,1.3317,35.47,31.965,18.6425,960.5,3900.5,3.6865
2024-03-11,1.5144,4.9926,1.3503,0.87809,23.176,0.91525,0.77986,362.03,15487,82.75,146.83,1311.06,16.8029,10.4709,1.6204,55.37,3.9177,10.2384,1.3303,35.41,32.002,18.6967,965.0,3914.01,3.6865
2024-03-12,1.5146,4.9858,1.3502,0.87834,23.151,0.91609,0.78287,364.42,15521,82.78,147.85,1312.9,16.826,10.505,1.6249,55.32,3.9268,10.2354,1.3325,35.72,32.054,18.6781,962.4,3898.46,3.6904
2024-03-13,1.5122,4.9827,1.3489,0.8775,23.104,0.91416,0.78116,362.83,15576,82.81,147.94,1315.49,16.7723,10.495,1.6245,55.383,3.9181,10.2322,1.3329,35.685,32.1,18.6982,945.9,3901.95,3.6641
2024-03-14,1.513,4.9645,1.3478,0.88018,23.065,0.91533,0.78188,361.46,15598,82.86,148.01,1319.21,16.6872,10.4961,1.6245,55.38,3.93,10.2741,1.3334,35.7,32.124,18.6416,942.8,3892.35,3.6742
2024-03-15,1.5221,5.0001,1.3525,0.88257,23.105,0.91811,0.78415,361.0,15618,82.87,148.76,1330.07,16.7017,10.577,1.6397,55.54,3.9435,10.3447,1.3369,35.855,32.218,18.6853,944.4,3874.96,3.6894
2024-03-18,1.5225,4.9928,1.3537,0.88414,23.136,0.91811,0.78521,362.61,15719,82.89,149.2,1333.78,16.7285,10.6101,1.6417,55.6,3.9582,10.3909,1.3381,35.965,32.301,18.9001,947.4,3896.25,3.6959
2024-03-19,1.5341,5.0457,1.3605,0.88723,23.28,0.92132,0.78722,363.46,15745,83.02,150.52,1338.93,16.8948,10.6859,1.6527,55.943,3.981,10.4537,1.3419,36.07,32.344,18.9276,965.25,3875.33,3.7034
2024-03-20,1.5338,5.0179,1.3589,0.89063,23.321,0.92217,0.78788,364.56,15737,83.22,151.73,1340.7,16.8334,10.6718,1.6577,56.232,3.9882,10.4754,1.3444,36.19,32.39,18.8667,962.21,3869.0,3.6911
2024-03-21,1.516,4.9702,1.3511,0.89539,23.144,0.91684,0.78553,360.64,15671,83.12,151.24,1328.51,16.7425,10.5831,1.6469,55.958,3.945,10.4195,1.3403,36.12,32.038,18.7201,972.15,3902.96,3.6969
2024-03-22,1.5339,4.9985,1.3571,0.89892,23.442,0.92396,0.79271,366.16,15811,83.54,151.29,1343.08,16.758,10.7336,1.665,56.295,3.9887,10.5354,1.3483,36.31,31.988,18.9966,982.46,3892.21,3.6909
2024-03-25,1.5302,4.9902,1.3587,0.89746,23.319,0.92293,0.79094,365.64,15783,83.41,151.16,1341.38,16.7396,10.7107,1.6655,56.225,3.9758,10.5741,1.345,36.33,32.149,18.91,977.7,3894.36,3.7031
2024-03-26,1.5269,4.9808,1.3559,0.90373,23.286,0.92123,0.79084,364.3,15799,83.32,151.45,1341.09,16.6895,10.7103,1.6615,56.246,3.9699,10.5509,1.3445,36.31,32.201,18.912,979.8,3859.35,3.727
2024-03-27,1.5348,4.9897,1.3602,0.90708,23.409,0.92456,0.79297,365.57,15897,83.33,151.18,1351.06,16.5835,10.8011,1.6682,56.258,3.9893,10.6379,1.3486,36.41,32.267,18.9275,978.93,3861.25,3.7175
2024-03-28,1.5361,4.9979,1.3571,0.90334,23.407,0.92498,0.79095,365.61,15871,83.38,151.19,1349.25,16.5738,10.8214,1.6735,56.236,3.9888,10.6604,1.3493,36.455,32.327,18.9834,978.97,3857.31,3.7174
2024-04-02,1.5371,5.0343,1.3561,0.90846,23.594,0.93032,0.79552,368.06,15911,83.4,151.65,1351.97,16.6053,10.8922,1.6783,56.29,3.9946,10.7522,1.3522,36.65,32.192,18.8297,973.93,3812.46,3.7058
2024-04-03,1.5338,5.071,1.3564,0.9081,23.511,0.92739,0.79489,364.65,15948,83.47,151.78,1350.31,16.58,10.8115,1.6743,56.401,3.9848,10.7345,1.3513,36.71,31.941,18.7953,953.58,3813.18,3.6869
2024-04-04,1.5155,5.0452,1.3502,0.9073,23.334,0.92149,0.79053,360.81,15880,83.4,151.76,1347.64,16.5569,10.7008,1.6585,56.435,3.9583,10.6068,1.348,36.75,31.889,18.6786,941.75,3774.71,3.6731
2024-04-05,1.5184,5.0395,1.3561,0.90333,23.324,0.92242,0.79119,359.84,15859,83.32,151.37,1350.51,16.521,10.711,1.6605,56.515,3.9512,10.6319,1.3475,36.66,31.944,18.6062,948.15,3766.79,3.6871
2024-04-08,1.5183,5.0638,1.3596,0.90613,23.426,0.92396,0.79271,361.06,15909,83.3,151.93,1356.71,16.4514,10.7091,1.6616,56.55,3.952,10.5955,1.3496,36.745,32.198,18.6242,943.98,3761.73,3.6765
2024-04-09,1.5098,5.0142,1.3572,0.90356,23.355,0.92022,0.78829,358.15,15867,83.2,151.81,1353.62,16.3125,10.6681,1.6507,56.41,3.9169,10.5415,1.3456,36.375,32.192,18.4835,940.92,3765.46,3.693
2024-04-10,1.51,5.0028,1.3562,0.90331,23.359,0.92081,0.78743,358.36,15849,83.2,151.83,1351.13,16.3264,10.6506,1.6442,56.545,3.9192,10.529,1.3448,36.405,32.259,18.4945,953.53,3801.46,3.7099
2024-04-11,1.533,5.0767,1.369,0.9122,23.667,0.93205,0.79714,363.31,16022,83.36,153.02,1369.48,16.4459,10.8286,1.6702,56.461,3.9678,10.7475,1.3532,36.555,32.281,18.7911,955.33,3821.46,3.7081
2024-04-12,1.5408,5.111,1.3747,0.91213,23.786,0.93879,0.80195,367.66,16121,83.47,153.17,1379.83,16.521,10.8778,1.6778,56.568,3.9995,10.8617,1.3592,36.475,32.325,18.7671,966.6,3854.07,3.7032
2024-04-15,1.5429,5.1195,1.3743,0.91263,23.765,0.93844,0.80147,369.98,16059,83.43,153.95,1383.06,16.5692,10.9103,1.6838,56.83,4.0295,10.8468,1.3605,36.715,32.403,18.963,978.4,3912.05,3.7257
2024-04-16,1.5585,5.2277,1.379,0.91304,23.7,0.94011,0.80323,371.0,16202,83.58,154.69,1392.89,16.8413,10.9754,1.699,56.934,4.0834,10.9382,1.364,36.625,32.502,18.9997,981.7,3921.94,3.757
2024-04-17,1.5563,5.2683,1.381,0.91117,23.715,0.94003,0.80278,369.43,16254,83.67,154.67,1383.64,16.992,10.9945,1.6932,57.228,4.0899,10.9788,1.3626,36.83,32.53,19.059,977.55,3890.46,3.744
2024-04-18,1.5514,5.2414,1.3753,0.9087,23.648,0.93642,0.80184,368.88,16181,83.52,154.34,1374.11,16.9435,10.9912,1.6868,57.24,4.0505,10.8971,1.3597,36.755,32.497,19.0523,964.77,3924.46,3.7374
2024-04-19,1.5603,5.2722,1.3767,0.90866,23.718,0.9387,0.80372,371.07,16263,83.47,154.59,1379.04,17.349,11.0438,1.6995,57.611,4.0646,10.949,1.3621,36.88,32.601,19.2237,954.44,3904.57,3.6927
2024-04-22,1.5535,5.2132,1.3725,0.91168,23.773,0.94056,0.81196,370.49,16253,83.36,154.73,1380.4,17.1237,11.0219,1.6934,57.5,4.0621,10.9119,1.3629,37.05,32.538,19.1375,952.4,3910.46,3.6934
2024-04-23,1.5492,5.1758,1.37,0.911,23.661,0.93686,0.80616,368.77,16210,83.33,154.8,1378.31,17.1194,10.9903,1.6907,57.56,4.0433,10.8703,1.3625,37.04,32.585,19.2374,955.63,3899.96,3.6998
2024-04-24,1.5367,5.1334,1.3689,0.91465,23.622,0.9358,0.80428,368.1,16169,83.32,154.94,1375.55,16.9216,10.9798,1.6854,57.54,4.042,10.8764,1.3613,37.06,32.519,19.1896,950.94,3939.07,3.7251
2024-04-25,1.5312,5.1353,1.3674,0.91343,23.463,0.93284,0.79921,366.59,16189,83.32,155.56,1374.28,17.0401,10.9272,1.6782,57.78,4.0266,10.8573,1.3602,37.025,32.507,18.972,945.95,3962.46,3.7436
